451 3834.001100 4.164E-84 8.146E-07.05000.05028105.63640.750.000000              7              6                    S 13q     350000 1 1 0 0 0 0    93.0   81.0
451 3836.147000 6.490E-78 6.769E-08.05000.05024353.88360.750.000000              7              6                    S  8q     350000 1 1 0 0 0 0    21.0   17.0
451 3840.275500 7.681E-38 3.722E-07.05000.050 5813.92170.750.000000              2              1                    Q  5q     350000 1 1 0 0 0 0    33.0   33.0
451 3840.285200 5.855E-59 3.465E-07.05000.05015535.74330.750.000000              5              4                    S  2q     350000 1 1 0 0 0 0     9.0    5.0
451 3852.817200 9.027E-39 1.986E-07.05000.050 6030.92030.750.000000              1              0                    Q 10q     350000 1 1 0 0 0 0    21.0   21.0
451 3854.932600 1.443E-72 8.653E-08.05000.05021869.42620.750.000000              6              4                    O 12q     350000 1 1 0 0 0 0    21.0   25.0
451 3856.904000 4.198E-64 2.872E-11.05000.05016304.80690.750.000000              2              0                    O 18q     350000 1 1 0 0 0 0    33.0   37.0
451 3868.518200 3.015E-37 3.890E-07.05000.050 5271.37940.750.000000              2              1                    Q  4q     350000 1 1 0 0 0 0     9.0    9.0
451 3869.861000 5.510E-83 6.251E-07.05000.05027276.24810.750.000000              7              6                    S 12q     350000 1 1 0 0 0 0    29.0   25.0
451 3870.468900 1.971E-78 1.573E-07.05000.05025013.57150.750.000000              7              6                    S  9q     350000 1 1 0 0 0 0    69.0   57.0
451 3884.349200 8.917E-67 9.679E-09.05000.05018950.12220.750.000000              4              2                    O 15q     350000 1 1 0 0 0 0    81.0   93.0
451 3887.635300 5.177E-81 4.436E-07.05000.05026480.52630.750.000000              7              6                    S 11q     350000 1 1 0 0 0 0    81.0   69.0
451 3887.731600 4.043E-80 2.844E-07.05000.05025724.35880.750.000000              7              6                    S 10q     350000 1 1 0 0 0 0    25.0   21.0
451 3891.310500 6.212E-36 4.094E-07.05000.050 4831.39150.750.000000              2              1                    Q  3q     350000 1 1 0 0 0 0    21.0   21.0
451 3896.909600 1.545E-80 6.142E-07.05000.05025869.50960.750.000000              9              7                    O  6q     350000 1 1 0 0 0 0     9.0   13.0
451 3906.477900 3.760E-36 2.108E-07.05000.050 5001.96290.750.000000              1              0                    Q  9q     350000 1 1 0 0 0 0    57.0   57.0
451 3908.522400 8.097E-36 4.469E-07.05000.050 4497.83850.750.000000              2              1                    Q  2q     350000 1 1 0 0 0 0     5.0    5.0
451 3911.309200 1.012E-74 2.034E-07.05000.05023016.22250.750.000000              7              5                    O 10q     350000 1 1 0 0 0 0    17.0   21.0
451 3920.053700 6.104E-35 6.335E-07.05000.050 4273.74060.750.000000              2              1                    Q  1q     350000 1 1 0 0 0 0     9.0    9.0
451 3925.738700 8.109E-92 1.537E-07.05000.05031490.93800.750.000000              5              3                    Q 23q     350000 1 1 0 0 0 0   141.0  141.0
451 3930.811400 2.207E-77 3.904E-07.05000.05024353.88360.750.000000              8              6                    O  8q     350000 1 1 0 0 0 0    13.0   17.0
451 3934.800000 8.574E-51 4.453E-07.05000.05011883.48780.750.000000              4              3                    S  1q     350000 1 1 0 0 0 0    21.0    9.0
451 3943.849400 5.471E-68 7.096E-08.05000.05019806.99550.750.000000              6              5                    S  5q     350000 1 1 0 0 0 0    45.0   33.0
451 3949.957900 3.025E-83 1.059E-06.05000.05027258.91210.750.000000             10              8                    O  3q     350000 1 1 0 0 0 0     9.0   21.0
451 3955.639200 1.169E-34 2.225E-07.05000.050 4051.94300.750.000000              1              0                    Q  8q     350000 1 1 0 0 0 0    17.0   17.0
